Wins,Public Favor,Allegiance Network_Strong,Survived
8,0.5743599674479477,1,1
9,0.6092227866306305,0,0
8,0.7613847101532447,1,1
8,0.7203795384824272,1,1
5,0.6466458267620885,1,1
10,0.7726145200055803,1,1
5,0.6228862440738091,1,0
10,0.8771528156502612,1,1
7,0.7516171747664792,1,0
8,0.672041498883417,1,1
10,0.8067405764735246,1,0
5,0.5845671911904478,0,0
8,0.7733392198602866,1,1
13,0.8439445361439266,1,1
6,0.5625021917245772,0,0
5,0.6281553288565995,0,0
5,0.5684399926155309,0,0
5,0.6221976293240667,1,1
12,1.078470603843308,1,0
2,0.450121551928633,0,0
4,0.5495776608511416,1,0
6,0.682461745354714,1,1
3,0.5113527431678434,0,0
10,0.5701366160299641,0,1
5,0.7040587682892584,1,1
11,0.8398199426310263,1,0
9,0.4863371246961746,1,0
13,0.8341795296068221,1,1
5,0.5849399853514811,0,1
18,0.9377319359333772,1,1
10,0.7171346627350013,1,0
14,0.8547368213826991,1,0
11,0.8043516701134192,1,1
5,0.490557624645315,1,0
6,0.7546904512504408,1,1
10,0.8415958945713079,1,1
5,0.5320063450866751,1,0
15,0.7980001704264439,1,1
13,0.972189499072797,1,1
15,0.7353687259470544,1,1
14,0.9787082571414706,1,0
14,0.7863144069269397,1,1
12,0.9073887563545836,1,1
9,0.7891276228262084,1,0
8,0.6131097484412089,1,0
14,0.7144368247993478,1,0
5,0.6032584748849207,1,0
5,0.6396004368342584,0,0
6,0.6351508466753891,0,1
9,0.7203252044424675,1,1
4,0.4233228435700412,1,0
7,0.8315989289940641,1,0
11,0.6090202826783099,0,1
12,0.9441519126842348,1,1
7,0.7862194815014281,1,0
9,0.8764825449461122,1,1
5,0.6569407101210303,1,0
9,0.646111466745383,0,0
2,0.5171723629826503,0,0
5,0.5244722279308448,1,0
6,0.6701849041579792,0,0
6,0.769459463216135,1,1
7,0.6560101502740376,0,0
2,0.5521781826308005,1,0
11,0.8599541571486854,1,1
3,0.4446860204329775,0,0
9,0.8385209901002513,1,1
9,0.7533738414694139,1,1
2,0.4419804135476066,0,0
7,0.6958652389773757,1,1
8,0.6871201802828596,0,1
5,0.6035594739717931,1,0
9,0.8193984958979932,1,1
13,0.9305060178426824,1,0
10,0.8102345848307285,1,1
11,1.0525254623769504,1,1
9,0.7709168244232599,1,1
5,0.6888303576079016,0,0
7,0.6212510145075091,0,1
8,0.6817267168549648,0,1
4,0.4912672232791419,0,0
10,0.8628188110218296,1,1
4,0.5500164954535713,0,0
7,0.6662869256712791,0,1
10,0.7715844796384197,1,0
9,0.7993823462806386,1,0
16,0.8406599892193389,1,1
3,0.5552986926896699,0,0
5,0.6275737283245444,1,1
9,0.6753045454435908,0,0
6,0.5185914664216268,0,1
9,0.7922303878821734,1,1
4,0.522677040263641,0,0
9,0.6876418039659108,0,0
5,0.6720661203456108,0,0
3,0.574994468035543,0,0
11,0.6990630981325013,1,1
1,0.4629870696198944,1,0
8,0.762497697314622,1,1
7,0.7474250347463319,1,0
14,0.9590118834799636,1,0
13,0.8692302649565907,1,1
2,0.4690506506716088,0,0
12,0.7647770505699468,1,0
9,0.754984951324343,1,1
8,0.7764894631077762,1,1
9,0.6696856668707536,1,1
8,0.6130991902684089,0,0
11,0.8888483817062321,1,1
8,0.4964706159709623,0,0
10,0.8309102748169482,1,1
13,0.8169486081809071,1,1
10,0.8034249897272072,1,1
3,0.5358462166286355,1,0
5,0.7288750775749228,1,0
8,0.9031923515357148,1,1
7,0.7430668077189658,1,0
3,0.5447830125188757,1,0
12,0.7756086027614294,1,1
5,0.6325951487119927,0,0
9,0.8245372154323195,1,1
6,0.7353440433449704,1,1
13,0.8704490452506438,1,0
5,0.511471984758333,0,0
2,0.4440167870846584,0,0
8,0.9170264864248912,1,1
2,0.5380265664793128,0,0
10,0.9177000437907838,1,1
7,0.7393122725779671,1,1
8,0.7531577942912049,1,0
5,0.7269568355343301,1,1
12,0.8649884217999414,1,1
7,0.7372800671292842,1,0
7,0.6323490997219238,0,0
12,0.6503104861918187,0,0
4,0.5295643215528039,1,1
8,0.5470848725709824,0,1
9,0.7018832532700561,1,1
4,0.5435155611200325,0,0
5,0.653145456145138,0,0
10,0.7786110958138658,1,1
6,0.6196364273741377,0,0
18,0.9875259654533584,1,1
10,0.5705740458291241,0,0
11,0.793958601877654,1,1
9,0.7661209516021594,1,1
8,0.6809652715408143,0,1
11,0.945804049056026,1,1
4,0.5663864191938162,1,0
5,0.5882836671931457,1,0
7,0.8038330635394664,1,1
7,0.6957643655613248,0,0
18,1.0034541308921368,1,1
11,0.8481498924566189,1,1
8,0.7007837377619384,1,0
7,0.7266589851792491,1,0
16,0.890876716060401,1,1
10,0.836260923022816,1,1
7,0.680115961770146,0,1
9,0.7190152504483232,1,0
1,0.3448149844499356,0,0
16,0.9591539755079288,1,1
6,0.704325106655921,1,0
9,0.7337808832719979,1,0
12,0.6125066329416439,0,1
3,0.4837110583404835,0,0
9,0.8837521076829444,1,1
6,0.7425845382259312,1,0
6,0.6271125886643344,0,0
6,0.648023814171197,0,1
4,0.5058494916240965,1,1
6,0.5863688109881054,0,0
10,0.7400124772208468,1,1
5,0.741040038249914,1,1
7,0.7559630422122146,1,0
16,0.9347123886058668,1,1
7,0.6742052050838158,1,1
4,0.5146287572221695,1,0
6,0.7015390041064666,1,1
15,0.8845620627731436,1,1
3,0.574241021816754,0,0
10,0.7910572110117943,1,1
8,0.7072766136105345,1,1
1,0.4512195461392464,0,0
6,0.7844225742881186,1,1
5,0.7193692386963039,1,0
7,0.6958300552402253,0,0
6,0.6989803268001248,1,1
11,0.7222950532384892,1,1
6,0.6867491596613153,1,0
5,0.6282234238905308,0,1
7,0.9005408002232509,1,1
6,0.6260728343030608,0,0
4,0.4883758843435058,1,0
13,0.934420962730376,1,1
7,0.7081598469970108,1,1
11,0.9139734548620592,1,1
3,0.5771866027207485,0,0
6,0.6279208643669972,0,1
10,0.7411094228315145,1,0
3,0.5574678353400607,0,0
8,0.7803076958355317,1,1
12,0.7950364986053577,1,1
8,0.612786873381797,0,0
5,0.5466441485030566,1,1
7,0.4922606356297288,0,0
11,0.7710326339511548,1,0
4,0.6868899142151328,0,0
9,0.9388081063995544,1,1
4,0.5589171211634688,0,0
7,0.6714394914933245,0,0
17,0.7050966481308031,1,0
1,0.4700705185576571,0,0
7,0.762157163124332,1,1
3,0.638306211702883,0,0
4,0.723395310762447,1,1
12,0.7144338705623238,1,0
6,0.5180054186608498,0,1
9,0.8361957929825372,1,1
3,0.6524222967108281,0,0
5,0.4571408936474245,0,0
13,0.7439704305396668,1,0
9,0.8792034007713315,1,0
11,0.9172559237716208,1,1
8,0.8218559885782556,1,1
11,0.7758191015865109,1,1
7,0.6306262056340743,1,1
11,0.941740864737812,1,1
11,0.8643191069829995,1,0
7,0.7418682412544528,1,1
5,0.6144696367772631,1,1
2,0.4960661900846082,0,0
7,0.7686139304168378,1,1
4,0.5082516002788369,0,0
14,0.8815551782712253,1,1
7,0.6591632085824988,0,1
7,0.7474484519563492,1,0
9,0.6275138066963148,0,0
11,0.7280030921681414,1,0
9,0.8417168916904998,1,1
6,0.6567057407965164,1,1
1,0.4360905106614479,0,0
15,0.8045080208786095,1,1
6,0.5499826174511713,1,1
8,0.739495351047836,1,1
10,1.0488906315683584,1,1
15,0.7687144096613503,1,1
3,0.5286653533832951,0,0
14,0.7864076078269905,1,0
10,0.8001424792817272,1,1
12,0.9511957697857292,1,1
6,0.6508003670852154,1,1
4,0.5885237423337351,1,0
4,0.572498466739303,0,0
10,0.698864536718674,0,0
4,0.6261046538334605,0,1
9,0.6825010623406463,1,1
14,0.902672618556154,1,0
4,0.5704484376071388,0,0
5,0.5621705968781846,0,0
5,0.4615356939924974,0,0
14,1.0166832720624168,1,1
9,0.6121041246605269,0,0
10,0.8767127767845907,1,1
13,0.9363132326241488,1,0
7,0.7582048534470194,1,1
9,0.8316003037503293,1,1
7,0.5570607389958404,0,0
9,0.7932526181297519,1,1
5,0.6975737997697161,0,1
7,0.6964258750268519,1,1
10,0.5662441953670551,0,0
17,0.7866265020132176,1,1
15,0.9668367896437544,1,1
4,0.6535553704795198,1,1
15,0.8720755060912111,1,1
5,0.5935919230218616,0,0
11,0.6405124603476099,0,0
3,0.6165471709041356,0,0
8,0.5544557606213674,1,1
10,0.7994935969903438,1,1
5,0.6512711449398119,1,0
4,0.7074579614404795,1,1
8,0.7329779145204092,1,1
14,0.8670529098486585,1,0
6,0.6230186062490743,0,0
6,0.7555999095081102,1,1
4,0.59940463791051,1,0
6,0.65662530800365,1,1
8,0.6392199984109163,0,0
6,0.6396853402817325,0,0
9,0.7245504558753805,1,1
7,0.7139231848909857,1,0
8,0.6856434515134122,0,0
4,0.5527136724001893,0,0
5,0.6602326203950524,0,1
6,0.6016902979074006,0,0
4,0.4593326989391595,0,0
6,0.6012677913605536,0,0
3,0.5803582094625142,1,0
9,0.709408197375939,1,1
5,0.6525907182805019,1,0
13,0.8985214292746128,1,0
3,0.4581358586838944,0,0
17,0.8587030181706999,1,0
9,0.6058695174188654,1,1
7,0.7554975837809381,1,1
9,0.8472439958730755,1,1
9,0.621690776176498,0,0
8,0.7077163452438676,1,1
8,0.6555108032574489,1,0
10,0.9837905464068748,1,1
4,0.5126713712263926,0,0
13,0.7940600632890257,1,1
9,0.9160760857149686,1,0
7,0.6801338109608729,0,1
7,0.7129376422459769,1,1
8,0.8442176650398113,1,1
6,0.746358669575206,1,1
19,0.8765694406022045,1,0
12,0.8691220480316701,1,1
12,0.7633667418759361,1,0
4,0.6098726278432494,1,0
9,0.6939762765859951,0,0
7,0.7426264085606405,1,1
12,0.8579821081153564,1,1
2,0.3582455353491102,0,0
6,0.5812377010654468,1,0
13,0.8645800805351199,1,1
6,0.7120726994366128,1,1
6,0.6708140957960016,0,1
10,0.6114955920800986,1,0
10,0.7093506256746618,1,0
5,0.5533623049736303,0,0
1,0.4965730584211532,0,0
4,0.6261220777646177,1,1
8,0.7638846654175935,1,1
5,0.5720808949800442,0,1
3,0.5618931002213445,0,0
8,0.655888350048612,1,0
2,0.5944519460964055,0,0
3,0.4429999682763207,1,0
10,0.6521329045859833,0,0
6,0.7768478606575474,1,1
7,0.6955117260414336,0,1
10,0.741239860854069,1,1
9,0.7240986225357307,1,0
9,0.7772978213249373,1,1
9,0.551009970082628,0,1
5,0.6443641215796372,0,0
8,0.6956578051884741,0,0
6,0.5726252861199858,0,0
6,0.489289428920537,0,0
7,0.6510439186709568,0,1
10,0.7564593431350963,1,0
11,0.8319770765753579,1,1
9,0.8477051435936952,1,0
8,0.8535995283597729,1,0
4,0.5898802962752219,0,0
6,0.6461128262247078,0,0
9,0.7844670771846992,1,1
6,0.5231633255287774,0,0
16,0.8807222685970579,1,1
7,0.7513336824434439,1,1
7,0.6346262597910117,0,0
8,0.7891517752492209,1,1
9,0.8717678872861028,1,1
12,0.8308243922976049,1,1
6,0.5799310756420414,1,1
11,0.7187868236894434,1,0
8,0.8508396540786265,1,1
4,0.6273371606207119,1,0
5,0.6305298972660633,1,1
13,0.8080847391793867,1,0
4,0.4829468119620662,1,0
5,0.8085338807449182,1,1
6,0.55047707694557,0,0
8,0.8165610866604353,1,1
7,0.6864421157236616,0,0
10,0.9374320387701952,1,1
6,0.6188348886476543,0,0
8,0.678863606568512,0,0
7,0.5863601609350061,1,0
6,0.7971468664289029,1,0
3,0.4406220384558855,1,0
6,0.6350130177289204,0,0
3,0.4919097887555658,1,0
13,0.9766056401574628,1,0
1,0.4430047644479459,0,0
12,0.8903457493442345,1,1
3,0.4778030888849868,1,0
8,0.7263602102117253,1,0
7,0.562136922453545,0,1
10,0.7296187151928573,1,1
1,0.3905887271274505,0,0
3,0.4606981888641576,0,0
2,0.5333379573975031,1,0
7,0.6797032517974155,0,0
3,0.5609489540020384,1,0
2,0.4921263948195976,0,0
9,0.7105293021389057,1,0
6,0.66950305828508,0,1
4,0.536250196983006,1,0
2,0.5450787683494821,1,0
12,0.9656510092699248,1,1
2,0.51300872049974,1,0
9,0.9446442177914554,1,1
3,0.5308061041105989,0,0
2,0.4808488951337923,1,0
6,0.6611263136416683,0,1
9,0.7643277512109965,1,1
13,0.985341981290828,1,1
7,0.6953720264162023,0,0
4,0.6572981507032986,1,1
12,0.7972575940398714,1,0
8,0.6455550991378549,0,1
9,0.8033535829418057,1,1
3,0.4367346588359762,1,0
7,0.5746440987595466,0,0
7,0.6399311144260604,1,0
11,0.8398152503564996,1,0
9,0.7197698194285368,1,0
9,0.7735110823330886,1,1
4,0.6226026923551695,1,1
13,0.7189786400283124,1,1
4,0.7164838009768728,1,1
8,0.7584279712690339,1,0
6,0.7521926447806251,1,0
6,0.7256667258090225,1,1
9,0.7222772865123602,1,1
11,0.8720797712469747,1,1
4,0.5607546405478363,0,0
6,0.7024290857881688,1,0
5,0.5679101819963616,1,1
11,0.7827434290449954,1,1
10,1.0100633249714053,1,1
9,0.7954797476198331,1,1
2,0.5826010347003856,0,0
7,0.6654450663068909,0,0
9,0.6944358352314719,1,1
10,1.01725822953756,1,1
6,0.642411875762181,0,1
10,0.864548997781867,1,1
7,0.6518518561198053,0,0
6,0.6735661657118712,0,0
8,0.7522796769546556,1,1
4,0.5831585373648961,0,0
11,0.7921307054866089,1,0
22,0.9891905260071742,1,1
11,0.7642769196472573,1,0
11,0.801234711844052,1,1
11,0.8241110712300842,1,0
9,0.6459581002287271,0,1
5,0.4877953365416353,0,0
8,0.6884279980523305,0,0
12,0.985853785248454,1,1
6,0.7349645751676488,1,0
6,0.6609755697100903,0,1
9,0.7442371823677332,1,0
5,0.6921127690591772,0,0
10,0.8309786964525193,1,0
0,0.3957041851247234,0,0
5,0.6782938660207131,1,1
5,0.7025439813520881,1,0
7,0.7893843475099156,1,1
8,0.7512074467851371,1,0
3,0.5350457549858383,0,0
12,1.0005758123744557,1,1
7,0.675697645225095,0,0
7,0.6854027484601126,0,1
14,0.8659748911422278,1,1
8,0.6882700937953096,0,1
13,0.7289154795746711,1,1
10,0.6152643144804806,0,0
5,0.5909093796438326,0,1
11,0.9798603202165252,1,1
1,0.4761555895071486,0,0
12,0.8727469097274652,1,1
9,0.8208878954719743,1,1
5,0.6569660511188395,1,1
6,0.5166802671239767,0,0
12,0.804563224196175,1,1
7,0.715220796600536,1,1
7,0.6001571255530559,0,0
3,0.5091219851322543,1,0
3,0.6126158905349766,0,0
9,0.7665535219257179,1,1
6,0.6477771094084955,0,0
4,0.6402191708996392,0,0
4,0.4979547344246218,1,1
5,0.526196591330219,1,0
7,0.621498462007878,0,0
13,0.8192942206732615,1,0
12,0.7796703872047833,1,1
7,0.7370451935325473,1,0
8,0.7556148318181347,1,1
5,0.7378568356683229,1,0
14,1.0352939390384837,1,0
7,0.7563762540387241,1,0
13,0.8749062831067503,1,1
8,0.7398772685464928,1,1
15,0.910239731786478,1,1
6,0.5680435868424741,0,1
5,0.641557458050362,1,1
5,0.5175018043158808,1,0
8,0.7585716827068186,1,1
3,0.4342760963498119,0,0
5,0.5718913998132825,0,0
12,0.6239539073805451,0,0
6,0.6020534330641557,0,0
10,0.8015923739145143,1,1
7,0.5368663080928404,0,0
14,0.6467187543047845,0,1
7,0.7031899984849874,1,0
9,0.8698775399929439,1,1
5,0.5790726892878664,0,0
5,0.6588853677729782,0,0
8,0.6940133803837255,0,1
14,0.9189864358901996,1,1
5,0.4901924416512903,0,0
5,0.6096029736881325,0,1
5,0.5463806953753656,1,1
11,0.8587137920361279,1,1
10,0.8211647567791502,1,0
5,0.6140797666370519,1,1
10,0.7729207920295947,1,0
3,0.5118325785711618,0,0
11,0.6055828221552125,0,0
6,0.8506260240847471,1,1
9,0.9378135656639972,1,1
7,0.7302204505477347,1,1
16,0.9445885972189269,1,1
10,0.8510678217149774,1,1
8,0.8229557370415217,1,1
8,0.6785426219556396,0,0
13,0.8256440733238267,1,1
8,0.7345170762716441,1,1
4,0.6024332978469402,1,0
10,0.4934504838795998,0,0
11,0.7078383623561487,1,1
7,0.5092760838250645,0,1
7,0.7169109644461206,1,1
7,0.6997661271758188,1,1
5,0.5366803489541941,1,1
4,0.494229168363838,0,0
8,0.7959197099893546,1,1
5,0.5843921095999083,0,0
8,0.6668070715337838,0,1
8,0.747031947767363,1,0
2,0.5209267580082384,1,0
9,0.928840849751948,1,1
2,0.5518367632186764,1,0
8,0.7235356890459247,1,0
7,0.5652489713636321,0,0
3,0.5990623927854508,1,0
6,0.5954128855828601,1,1
12,0.7791833276539266,1,1
7,0.5734237674493894,1,1
6,0.5086233002855183,1,0
4,0.6089205333803204,0,0
5,0.5267257981226342,0,0
8,0.6258362368117839,1,1
5,0.6565257255797169,1,1
11,0.7895677881289642,1,0
5,0.6441308974863132,0,0
8,0.686346285566222,1,1
9,0.622371130121409,0,0
13,0.6126641330955603,1,1
9,0.6850633480434467,0,0
8,0.7864075216894413,1,1
7,0.6976780017421583,0,0
11,0.6507513550182658,1,1
10,0.5873917073892485,1,0
6,0.7389884576462785,1,1
7,0.5800049980512397,1,1
1,0.408893659426877,0,0
7,0.7444465803122374,1,0
8,0.8070733872782059,1,0
15,0.9421613685137756,1,0
6,0.7289587561558658,1,1
7,0.7485367493988764,1,1
7,0.7843283024214953,1,1
12,0.9766852954455064,1,1
5,0.5267570334118434,1,1
6,0.6104245535458092,0,1
6,0.7590433197935497,1,0
5,0.5919789127784822,1,1
7,0.6896587325460521,1,1
7,0.5658502756627748,0,1
18,0.8986617776198355,1,1
6,0.8232959867454621,1,0
12,0.9404851665104432,1,1
4,0.5018142750263843,0,0
6,0.618389188498476,1,1
11,0.8440808576513179,1,0
9,0.7520936751149219,1,1
5,0.5821609004840521,0,0
9,0.7079334222607767,1,1
7,0.4839884263221389,0,0
8,0.6552947351496387,1,1
6,0.669672446099988,0,0
5,0.6164632538712963,0,1
12,0.7546252104999525,1,1
9,0.6301017340253566,0,1
13,0.917796429427896,1,1
8,0.6926520163214384,0,0
7,0.6317566730143386,0,1
7,0.7498773437220696,1,1
2,0.4930877260558032,0,0
15,0.8213024603601864,1,1
2,0.5348817777681099,0,0
8,0.7495907992710558,1,1
12,0.8596516684259151,1,1
6,0.7016916381889986,1,0
5,0.7174614644077595,1,1
7,0.8063827924753593,1,1
5,0.6200228246362551,1,1
3,0.4872722882761898,0,0
1,0.3441073598797201,0,0
7,0.7280286737781088,1,0
10,0.7328421479473071,1,1
8,0.8285618246677418,1,1
9,0.8132242632258928,1,1
5,0.5445387061114164,1,1
12,0.94214621210274,1,1
11,0.8359087220256584,1,0
10,0.8093855516089987,1,1
4,0.5206683170177417,0,1
2,0.5926290641497285,0,0
3,0.4738694194755964,1,0
6,0.5654704741212104,0,0
12,0.9678147420619888,1,1
6,0.6680737821844563,1,0
4,0.4359599594795361,0,0
10,0.709516557139101,1,0
9,0.6381387650615766,0,1
10,0.7658577963660208,1,1
6,0.7260668900473937,1,0
11,0.8172654467711351,1,0
5,0.5754421358546062,0,0
8,0.7055113216572294,1,1
3,0.5170610155599139,0,0
12,0.7998666835883856,1,0
8,0.6745608606611718,1,1
9,0.8015089205857142,1,0
14,0.8453323838164408,1,1
5,0.6420261244196767,0,0
7,0.7130587092219932,1,0
11,0.98135979514088,1,1
10,0.7299407790410816,1,0
4,0.529401374482431,0,0
6,0.7267563533108027,1,1
8,0.744875737127158,1,1
5,0.5676539529935852,1,0
6,0.6587799552948929,0,0
2,0.4874389528356045,0,0
12,0.7868595285012332,1,0
3,0.5923612479482256,0,0
3,0.5286828491785808,1,0
4,0.4689225885333502,1,0
10,0.7138403724067237,1,0
4,0.5649261455700028,1,0
7,0.7519139927443325,1,1
3,0.5049337284867487,1,0
5,0.5449094792739205,0,1
7,0.7441498594422792,1,1
4,0.5473642601432048,0,0
5,0.5668308989009303,0,0
7,0.7154230565395236,1,1
10,0.7669664358703538,1,1
4,0.6413994922565502,0,0
6,0.6931288671885995,1,1
9,0.8281553400877516,1,1
4,0.5821060686453868,0,1
16,0.776933641044979,1,0
7,0.7290827530557205,1,0
8,0.8344072732399715,1,1
5,0.7251313220654443,1,0
5,0.5540143038924383,0,0
7,0.7498969982778867,1,1
4,0.6135766677449211,1,1
11,0.9080797063245684,1,1
14,0.8220871073857836,1,0
15,0.8029498996141629,1,1
4,0.5137295854134392,0,0
10,0.8134892660510186,1,1
13,0.7207596417632331,1,1
10,0.8786377603421716,1,1
4,0.5587163083276216,0,0
7,0.740144980847303,1,0
7,0.6089612443485756,1,0
9,0.569843435862821,0,0
10,0.8083500116969763,1,1
9,0.7573605433587771,1,1
7,0.7291496912427269,1,1
9,0.7923009374417708,1,0
8,0.8289765535604328,1,1
9,0.8651819843181379,1,1
11,0.9473184447031658,1,0
1,0.4529588929727065,0,0
0,0.4798350405537828,0,0
8,0.756062296822574,1,1
4,0.5713515245914272,0,0
9,0.9407756417348098,1,1
5,0.6882600817984589,0,0
8,0.8849613679368457,1,1
7,0.7768689363026946,1,0
9,0.6869190534460775,1,1
7,0.6120586988188949,0,0
12,0.9566038358272702,1,0
9,0.7942689027814809,1,1
6,0.6351352103029185,0,1
3,0.4875947422236295,1,1
5,0.5756401695255442,0,1
7,0.7519074524200821,1,1
11,0.8123073560365099,1,1
12,0.9339337220036884,1,1
4,0.6298360513266476,0,0
5,0.6681689519199578,1,1
8,0.7623225756770257,1,1
0,0.4980953248957599,1,0
8,0.5306688199561618,0,1
5,0.6176088748333527,1,0
1,0.3917273243787296,0,0
4,0.575846314108204,0,0
14,0.9738937332630728,1,0
6,0.4760397133068478,1,0
14,0.9197320674771724,1,0
5,0.5487620949889016,0,0
7,0.8023596271712877,1,0
7,0.6427529328964653,0,1
7,0.6287459470803173,0,0
7,0.5150144239515638,1,1
7,0.722217704441079,1,1
9,0.755679659017027,1,1
8,0.8842043101536833,1,1
5,0.6719206198995832,0,1
14,0.8362532338026307,1,1
9,0.8969233381158108,1,1
9,0.8181069541273909,1,1
2,0.4288648077348682,1,0
3,0.6564914766432194,0,0
11,0.8836071010675242,1,1
7,0.8489689383696741,1,1
9,0.7493407825912516,1,1
7,0.7081597590250636,1,1
2,0.4800444071970135,0,0
3,0.401405298632156,1,0
1,0.4561879814235682,1,0
6,0.5425994144159784,0,0
11,0.8313252953782403,1,1
12,1.004923331856449,1,1
5,0.7235098944515207,1,0
8,0.7942274095280389,1,1
6,0.5306624026936961,0,0
12,0.801073184043117,1,0
8,0.6957714329646829,0,0
9,0.7094265326296265,1,0
8,0.7984708891634131,1,1
11,0.7353263346560794,1,1
17,0.8960306341671951,1,1
8,0.7119199364273731,1,1
8,0.7913995592795569,1,1
8,0.6820847769554957,0,1
15,0.762870588561727,1,0
9,0.8282341048821713,1,1
10,0.6545702845037104,1,0
4,0.5693490197202488,0,0
7,0.7590426642459297,1,1
9,0.8305092441183681,1,1
9,0.5349630146086296,0,0
3,0.4767396333586057,0,0
6,0.6426489145576223,0,1
5,0.7029008648522906,1,1
8,0.7175588181512039,1,1
10,0.6915211200976256,0,1
8,0.500880813195245,0,1
8,0.7618606058510452,1,1
15,0.9979734941048756,1,1
14,0.8577362464453789,1,0
8,0.6468639500149045,1,1
7,0.7187818880083602,1,1
5,0.5216274894942077,1,0
5,0.5091235026630965,1,0
11,0.6869843858877159,1,1
10,0.8013630822970261,1,1
10,0.9173701117705944,1,1
11,0.8524964061708173,1,1
14,0.8133580093718091,1,1
5,0.6386484481780015,1,1
4,0.6704398877244321,1,0
6,0.5867470905517193,0,0
8,0.7027630777770411,1,1
7,0.6472848765689967,0,0
6,0.6685477830119513,0,1
9,0.7418747066859791,1,1
7,0.7264809930941294,1,1
8,0.6857604364474051,0,1
7,0.8229290927510126,1,1
4,0.5345912498892549,0,1
9,0.6782464109804636,0,1
9,0.6876427680343148,0,0
8,0.6732932410449013,0,0
6,0.6920947578334857,0,0
3,0.4849869656064813,0,0
2,0.4591032867003515,1,0
7,0.668672575155786,1,1
6,0.7018656571207544,1,1
5,0.4679765367242644,1,1
11,0.803442792278948,1,0
10,0.6924685353515135,0,0
6,0.6430705614678044,0,0
4,0.5823633757682666,1,1
4,0.6501397270902649,1,1
14,0.8234353188826011,1,0
6,0.6893504536929445,0,0
8,0.8140110356008667,1,0
8,0.7964929842490058,1,1
7,0.6175969043361818,1,1
5,0.72842379778005,1,0
10,0.8842412530445543,1,1
9,0.8926293941296221,1,1
8,0.723331300848792,1,1
3,0.5864630616797408,0,0
10,0.7903062815635727,1,1
7,0.6639276385940482,1,0
3,0.455599979559062,0,0
14,0.804605840130202,1,0
5,0.7088084299766659,1,0
6,0.6054312537966089,0,0
5,0.5369378346114005,0,0
9,0.7414600408786604,1,1
6,0.6604819010548819,0,1
4,0.6039862745371792,0,0
3,0.5512602511087898,0,0
9,0.5958689238670264,0,0
7,0.4214627819105388,1,0
6,0.6435912837506865,1,1
7,0.6416843135192359,0,0
10,0.7637091696333569,1,0
4,0.718180243572415,1,0
5,0.5463744960625748,0,1
6,0.7673343698789477,1,1
8,0.5327068196441646,0,1
9,0.7367563926608492,1,1
10,0.7723503051837891,1,1
6,0.6524014062760369,1,1
9,0.5788731325529929,0,0
6,0.7099139594786972,1,0
4,0.3899224126925755,0,0
7,0.5656179874292531,0,0
7,0.6121982698063261,1,1
4,0.5809558850296797,1,0
